filename,width,height,channels,file_size_mb
Oil (608).jpg,1920,1080,3,0.625758171081543
Oil (609).jpg,1920,1080,3,0.6152286529541016
Oil (612).jpg,1920,1080,3,0.6016445159912109
Oil (613).jpg,1920,1080,3,0.6124210357666016
Oil (614).jpg,1920,1080,3,0.6069698333740234
Oil (615).jpg,1920,1080,3,0.6644163131713867
Oil (617).jpg,1920,1080,3,0.5962467193603516
Oil (618).jpg,1920,1080,3,0.5885181427001953
Oil (619).jpg,1920,1080,3,0.5873193740844727
Oil (62).jpg,1920,1080,3,0.6925811767578125
Oil (620).jpg,1920,1080,3,0.5671167373657227
Oil (621).jpg,1920,1080,3,0.5703983306884766
Oil (622).jpg,1920,1080,3,0.5673179626464844
Oil (626).jpg,1920,1080,3,0.5716581344604492
Oil (627).jpg,1920,1080,3,0.569244384765625
Oil (629).jpg,1920,1080,3,0.5550727844238281
Oil (63).jpg,1920,1080,3,0.6500682830810547
Oil (630).jpg,1920,1080,3,0.5388336181640625
Oil (631).jpg,1920,1080,3,0.5389738082885742
Oil (633).jpg,1920,1080,3,0.5277681350708008
Oil (634).jpg,1920,1080,3,0.5291290283203125
Oil (638).jpg,1920,1080,3,0.6342201232910156
Oil (639).jpg,1920,1080,3,0.6155662536621094
Oil (642).jpg,1920,1080,3,0.6251420974731445
Oil (644).jpg,1920,1080,3,0.6355695724487305
Oil (645).jpg,1920,1080,3,0.6369037628173828
Oil (646).jpg,1920,1080,3,0.6356315612792969
Oil (647).jpg,1920,1080,3,0.6337881088256836
Oil (648).jpg,1920,1080,3,0.6239986419677734
Oil (649).jpg,1920,1080,3,0.6862525939941406
Oil (650).jpg,1920,1080,3,0.623387336730957
Oil (651).jpg,1920,1080,3,0.6238212585449219
Oil (652).jpg,1920,1080,3,0.6339836120605469
Oil (653).jpg,1920,1080,3,0.6301898956298828
Oil (654).jpg,1920,1080,3,0.6348304748535156
Oil (655).jpg,1920,1080,3,0.6438322067260742
Oil (656).jpg,1920,1080,3,0.6476764678955078
Oil (657).jpg,1920,1080,3,0.6521730422973633
Oil (658).jpg,1920,1080,3,0.6667346954345703
Oil (66).jpg,1920,1080,3,0.8220205307006836
Oil (661).jpg,1920,1080,3,0.6695833206176758
Oil (662).jpg,1920,1080,3,0.6811494827270508
Oil (664).jpg,1920,1080,3,0.6788921356201172
Oil (666).jpg,1920,1080,3,0.5478382110595703
Oil (668).jpg,1920,1080,3,0.5494375228881836
Oil (669).jpg,1920,1080,3,0.5439109802246094
Oil (67).jpg,1920,1080,3,0.44625282287597656
Oil (670).jpg,1920,1080,3,0.5466489791870117
Oil (671).jpg,1920,1080,3,0.5497493743896484
Oil (672).jpg,1920,1080,3,0.5492115020751953
Oil (673).jpg,1920,1080,3,0.534550666809082
Oil (675).jpg,1920,1080,3,0.5281639099121094
Oil (676).jpg,1920,1080,3,0.5268630981445312
Oil (678).jpg,1920,1080,3,0.5859651565551758
Oil (679).jpg,1920,1080,3,0.5366115570068359
Oil (68).jpg,1920,1080,3,0.4517669677734375
Oil (681).jpg,1920,1080,3,0.5307960510253906
Oil (682).jpg,1920,1080,3,0.5268821716308594
Oil (683).jpg,1920,1080,3,0.5333108901977539
Oil (684).jpg,1920,1080,3,0.5425786972045898
Oil (685).jpg,1920,1080,3,0.5394792556762695
Oil (688).jpg,1920,1080,3,0.5343866348266602
Oil (689).jpg,1920,1080,3,0.5391578674316406
Oil (69).jpg,1920,1080,3,0.4623270034790039
Oil (692).jpg,1920,1080,3,0.5447044372558594
Oil (693).jpg,1920,1080,3,0.5476369857788086
Oil (694).jpg,1920,1080,3,0.5449705123901367
Oil (696).jpg,1920,1080,3,0.5476169586181641
Oil (698).jpg,1920,1080,3,0.5529022216796875
Oil (7).jpg,1920,1080,3,0.7040424346923828
Oil (70).jpg,1920,1080,3,0.4362821578979492
Oil (700).jpg,1920,1080,3,0.5529823303222656
Oil (701).jpg,1920,1080,3,0.558258056640625
Oil (702).jpg,1920,1080,3,0.5564432144165039
Oil (703).jpg,1920,1080,3,0.5582799911499023
Oil (705).jpg,1920,1080,3,0.5710039138793945
Oil (706).jpg,1920,1080,3,0.5665054321289062
Oil (707).jpg,1920,1080,3,0.5713882446289062
Oil (709).jpg,1920,1080,3,0.5767364501953125
Oil (710).jpg,1920,1080,3,0.582636833190918
Oil (712).jpg,1920,1080,3,0.5915632247924805
Oil (715).jpg,1920,1080,3,0.6106958389282227
Oil (717).jpg,1920,1080,3,0.6669864654541016
Oil (719).jpg,1920,1080,3,0.6965551376342773
Oil (72).jpg,1920,1080,3,0.6141929626464844
Oil (721).jpg,1920,1080,3,0.7808017730712891
Oil (722).jpg,1920,1080,3,0.670562744140625
Oil (723).jpg,1920,1080,3,0.6736116409301758
Oil (725).jpg,1920,1080,3,0.6741352081298828
Oil (726).jpg,1920,1080,3,0.6663455963134766
Oil (727).jpg,1920,1080,3,0.6645364761352539
Oil (728).jpg,1920,1080,3,0.6644372940063477
Oil (729).jpg,1920,1080,3,0.7277965545654297
Oil (73).jpg,1920,1080,3,0.6242427825927734
Oil (730).jpg,1920,1080,3,0.6689214706420898
Oil (731).jpg,1920,1080,3,0.6629981994628906
Oil (732).jpg,1920,1080,3,0.6612882614135742
Oil (733).jpg,1920,1080,3,0.6661233901977539
Oil (734).jpg,1920,1080,3,0.6596288681030273
Oil (735).jpg,1920,1080,3,0.6568517684936523
Oil (736).jpg,1920,1080,3,0.6558361053466797
Oil (737).jpg,1920,1080,3,0.6635322570800781
Oil (738).jpg,1920,1080,3,0.6624984741210938
Oil (739).jpg,1920,1080,3,0.6543178558349609
Oil (740).jpg,1920,1080,3,0.6586217880249023
Oil (742).jpg,1920,1080,3,0.6624908447265625
Oil (745).jpg,1920,1080,3,0.6352033615112305
Oil (746).jpg,1920,1080,3,0.6311759948730469
Oil (750).jpg,1920,1080,3,0.6086740493774414
Oil (751).jpg,1920,1080,3,0.6012659072875977
Oil (752).jpg,1920,1080,3,0.5981197357177734
Oil (753).jpg,1920,1080,3,0.5964555740356445
Oil (756).jpg,1920,1080,3,0.5903635025024414
Oil (757).jpg,1920,1080,3,0.5981836318969727
Oil (76).jpg,1920,1080,3,0.1260976791381836
Oil (763).jpg,1920,1080,3,0.5690221786499023
Oil (765).jpg,1920,1080,3,0.5716934204101562
Oil (766).jpg,1920,1080,3,0.6088495254516602
Oil (769).jpg,5184,2920,3,5.658107757568359
Oil (77).jpg,1920,1080,3,0.4287242889404297
Oil (770).jpg,1920,1080,3,1.0017318725585938
Oil (772).jpg,1920,1080,3,1.2665138244628906
Oil (775).jpg,1920,1080,3,1.1895828247070312
Oil (779).jpg,1920,1080,3,1.130448341369629
Oil (78).jpg,1920,1080,3,0.3555746078491211
Oil (780).jpg,5184,2920,3,7.474961280822754
Oil (781).jpg,4056,3040,3,7.77629280090332
Oil (782).jpg,5184,3888,3,11.464366912841797
Oil (783).jpg,5184,3888,3,11.505159378051758
Oil (784).jpg,4056,3040,3,6.649511337280273
Oil (785).jpg,5184,3888,3,8.579217910766602
Oil (786).jpg,1920,1080,3,0.5547819137573242
Oil (787).jpg,1920,1080,3,0.5523872375488281
Oil (790).jpg,1920,1080,3,0.5338907241821289
Oil (792).jpg,1920,1080,3,0.5397329330444336
Oil (793).jpg,1920,1080,3,0.5444221496582031
Oil (794).jpg,1920,1080,3,0.54541015625
Oil (795).jpg,1920,1080,3,0.6007003784179688
Oil (796).jpg,1920,1080,3,0.548741340637207
Oil (797).jpg,1920,1080,3,0.550166130065918
Oil (8).jpg,1920,1080,3,0.7007999420166016
Oil (80).jpg,1920,1080,3,0.3517770767211914
Oil (801).jpg,1920,1080,3,0.5626649856567383
Oil (802).jpg,1920,1080,3,0.5547409057617188
Oil (803).jpg,1920,1080,3,0.5537376403808594
Oil (804).jpg,1920,1080,3,0.560572624206543
Oil (808).jpg,1920,1080,3,0.5766363143920898
Oil (81).jpg,1920,1080,3,0.34958553314208984
Oil (810).jpg,1920,1080,3,0.5719375610351562
Oil (812).jpg,1920,1080,3,0.5747175216674805
Oil (814).jpg,1920,1080,3,0.5333061218261719
Oil (815).jpg,1920,1080,3,0.5672464370727539
Oil (817).jpg,1920,1080,3,0.5746622085571289
Oil (818).jpg,1920,1080,3,0.5693225860595703
Oil (82).jpg,1920,1080,3,0.22929954528808594
Oil (822).jpg,1920,1080,3,0.5738191604614258
Oil (824).jpg,1920,1080,3,0.5829000473022461
Oil (825).jpg,1920,1080,3,0.5896854400634766
Oil (828).jpg,1920,1080,3,0.6102914810180664
Oil (829).jpg,1920,1080,3,0.6071977615356445
Oil (83).jpg,1920,1080,3,0.3478965759277344
Oil (830).jpg,1920,1080,3,0.6092195510864258
Oil (831).jpg,1920,1080,3,0.6137294769287109
Oil (832).jpg,1920,1080,3,0.6189594268798828
Oil (834).jpg,1920,1080,3,0.6420326232910156
Oil (835).jpg,1920,1080,3,0.6486539840698242
Oil (836).jpg,1920,1080,3,0.6562204360961914
Oil (837).jpg,1920,1080,3,0.6655778884887695
Oil (838).jpg,1920,1080,3,0.6711339950561523
Oil (84).jpg,1920,1080,3,0.34903812408447266
Oil (841).jpg,1920,1080,3,0.6829700469970703
Oil (842).jpg,1920,1080,3,0.689640998840332
Oil (845).jpg,1920,1080,3,0.7251224517822266
Oil (847).jpg,1920,1080,3,0.7368621826171875
Oil (848).jpg,1920,1080,3,0.7451505661010742
Oil (85).jpg,1920,1080,3,0.3441286087036133
Oil (850).jpg,1920,1080,3,0.7528553009033203
Oil (851).jpg,1920,1080,3,0.7615566253662109
Oil (852).jpg,1920,1080,3,0.7671575546264648
Oil (853).jpg,1920,1080,3,0.7696418762207031
Oil (854).jpg,1920,1080,3,0.7755022048950195
Oil (855).jpg,1920,1080,3,0.775120735168457
Oil (857).jpg,1920,1080,3,0.7828178405761719
Oil (859).jpg,1920,1080,3,0.788029670715332
Oil (860).jpg,1920,1080,3,0.8128395080566406
Oil (861).jpg,1920,1080,3,0.7865791320800781
Oil (866).jpg,1920,1080,3,0.8545799255371094
Oil (867).jpg,1920,1080,3,0.7964677810668945
Oil (868).jpg,1920,1080,3,0.8582324981689453
Oil (869).jpg,1920,1080,3,0.8009214401245117
Oil (870).jpg,1920,1080,3,0.7919540405273438
Oil (872).jpg,1920,1080,3,0.7970085144042969
Oil (873).jpg,1920,1080,3,0.8108005523681641
Oil (876).jpg,1920,1080,3,0.8752212524414062
Oil (877).jpg,1920,1080,3,0.82562255859375
Oil (879).jpg,1920,1080,3,0.8266019821166992
Oil (880).jpg,1920,1080,3,0.8280057907104492
Oil (881).jpg,1920,1080,3,0.840580940246582
Oil (882).jpg,1920,1080,3,0.8258810043334961
Oil (885).jpg,1920,1080,3,0.8213710784912109
Oil (886).jpg,1920,1080,3,0.8266620635986328
Oil (887).jpg,1920,1080,3,0.8333292007446289
Oil (888).jpg,1920,1080,3,0.8347482681274414
Oil (889).jpg,1920,1080,3,0.8935413360595703
Oil (89).jpg,1920,1080,3,0.719904899597168
Oil (890).jpg,1920,1080,3,0.8531036376953125
Oil (892).jpg,1920,1080,3,0.8414154052734375
Oil (893).jpg,1920,1080,3,0.8557777404785156
Oil (894).jpg,1920,1080,3,0.8333530426025391
Oil (896).jpg,1920,1080,3,0.83758544921875
Oil (898).jpg,1920,1080,3,0.8286876678466797
Oil (899).jpg,1920,1080,3,0.8243074417114258
Oil (9).jpg,1920,1080,3,0.7539443969726562
Oil (90).jpg,1920,1080,3,0.7898826599121094
Oil (900).jpg,1920,1080,3,0.8118057250976562
Oil (902).jpg,1920,1080,3,0.87506103515625
Oil (905).jpg,1920,1080,3,0.7987794876098633
Oil (906).jpg,1920,1080,3,0.8021011352539062
Oil (907).jpg,1920,1080,3,0.8025522232055664
Oil (909).jpg,1920,1080,3,0.8007135391235352
Oil (91).jpg,1920,1080,3,0.7699260711669922
Oil (911).jpg,1920,1080,3,0.820648193359375
Oil (912).jpg,1920,1080,3,0.8149394989013672
Oil (913).jpg,1920,1080,3,0.8215236663818359
Oil (914).jpg,1920,1080,3,0.813385009765625
Oil (916).jpg,1920,1080,3,0.8157949447631836
Oil (917).jpg,1920,1080,3,0.8197126388549805
Oil (919).jpg,1920,1080,3,0.8329877853393555
Oil (92).jpg,1920,1080,3,0.7517852783203125
Oil (920).jpg,1920,1080,3,0.8411998748779297
Oil (921).jpg,1920,1080,3,0.8413209915161133
Oil (923).jpg,1920,1080,3,0.8525705337524414
Oil (925).jpg,1920,1080,3,0.8783330917358398
Oil (928).jpg,1920,1080,3,0.8895950317382812
Oil (929).jpg,1920,1080,3,0.8949289321899414
Oil (93).jpg,1920,1080,3,0.645634651184082
Oil (930).jpg,1920,1080,3,0.9267063140869141
Oil (931).jpg,1920,1080,3,0.9335193634033203
Oil (932).jpg,1920,1080,3,0.9365139007568359
Oil (934).jpg,1920,1080,3,0.9162912368774414
Oil (936).jpg,1920,1080,3,0.9665279388427734
Oil (938).jpg,1920,1080,3,0.9742889404296875
Oil (939).jpg,1920,1080,3,0.9628725051879883
Oil (94).jpg,1920,1080,3,0.6345310211181641
Oil (941).jpg,1920,1080,3,0.9741592407226562
Oil (942).jpg,1920,1080,3,0.9734640121459961
Oil (943).jpg,1920,1080,3,0.9916658401489258
Oil (945).jpg,1920,1080,3,0.8969907760620117
Oil (947).jpg,1920,1080,3,0.8886470794677734
Oil (948).jpg,1920,1080,3,0.8913021087646484
Oil (949).jpg,1920,1080,3,0.8841838836669922
Oil (95).jpg,1920,1080,3,0.6208982467651367
Oil (951).jpg,1920,1080,3,0.8895721435546875
Oil (953).jpg,1920,1080,3,0.927058219909668
Oil (954).jpg,1920,1080,3,0.9321613311767578
Oil (955).jpg,1920,1080,3,0.9370336532592773
Oil (957).jpg,1920,1080,3,0.9312763214111328
Oil (96).jpg,1920,1080,3,0.6087074279785156
Oil (960).jpg,1920,1080,3,0.9391441345214844
Oil (961).jpg,1920,1080,3,0.9243106842041016
Oil (963).jpg,1920,1080,3,0.918461799621582
Oil (964).jpg,1920,1080,3,0.9078502655029297
Oil (965).jpg,1920,1080,3,0.9022045135498047
Oil (966).jpg,1920,1080,3,0.8966236114501953
Oil (968).jpg,1920,1080,3,0.8871707916259766
Oil (969).jpg,1920,1080,3,0.8823261260986328
Oil (970).jpg,1920,1080,3,0.8725471496582031
Oil (971).jpg,1920,1080,3,0.8766508102416992
Oil (972).jpg,1920,1080,3,0.8652448654174805
Oil (974).jpg,1920,1080,3,0.8348617553710938
Oil (975).jpg,1920,1080,3,0.8392782211303711
Oil (976).jpg,1920,1080,3,0.8366527557373047
Oil (977).jpg,1920,1080,3,0.8312320709228516
Oil (978).jpg,1920,1080,3,0.8062763214111328
Oil (979).jpg,1920,1080,3,0.8006916046142578
Oil (98).jpg,1920,1080,3,0.5980062484741211
Oil (980).jpg,1920,1080,3,0.7962350845336914
Oil (982).jpg,1920,1080,3,0.7709598541259766
Oil (983).jpg,1920,1080,3,0.7417440414428711
Oil (984).jpg,1920,1080,3,0.7132225036621094
Oil (986).jpg,1920,1080,3,0.6830539703369141
Oil (987).jpg,1920,1080,3,0.6680183410644531
Oil (988).jpg,1920,1080,3,0.6661052703857422
Oil (989).jpg,1920,1080,3,0.6208724975585938
Oil (990).jpg,1920,1080,3,0.6070518493652344
Oil (991).jpg,1920,1080,3,0.5975837707519531
Oil (992).jpg,1920,1080,3,0.5791082382202148
Oil (994).jpg,1920,1080,3,0.5383415222167969
Oil (999).jpg,1920,1080,3,0.5282583236694336
Oil_2 (1).jpg,3840,2160,3,3.551175117492676
Oil_2 (11).jpg,3840,2160,3,2.927680015563965
Oil_2 (2).jpg,3840,2160,3,2.832320213317871
Oil_2 (5).jpg,3840,2160,3,3.5469722747802734
Oil_2 (6).jpg,3840,2160,3,3.6954574584960938
Oil_2 (7).jpg,3840,2160,3,2.929555892944336
Oil_2 (8).jpg,3840,2160,3,3.253129005432129
